,Unnamed: 0,cpd_str_alert_id,molecule_chembl_id,alert.alert_id,alert.alert_name,alert.alert_set.priority,alert.alert_set.set_name,alert.smarts
11433,433,49316055,CHEMBL3248114,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12702,702,49317324,CHEMBL3786687,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11019,19,49315641,CHEMBL3143537,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12599,599,49317221,CHEMBL3754863,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14499,499,49319121,CHEMBL4596660,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
789,789,49305411,CHEMBL44465,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17656,656,49322278,CHEMBL71195,7,R7 Peroxides,8,Glaxo,OO
15703,703,49320325,CHEMBL473635,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
11159,159,49315781,CHEMBL3188977,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
19484,484,49324106,CHEMBL1198331,7,R7 Peroxides,8,Glaxo,OO
1138,138,49305760,CHEMBL307105,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13604,604,49318226,CHEMBL4174791,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6053,53,49310675,CHEMBL1240952,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16930,930,49321552,CHEMBL454587,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
12842,842,49317464,CHEMBL3908711,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7014,14,49311636,CHEMBL1562433,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2007,7,49306629,CHEMBL118536,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16332,332,49320954,CHEMBL3142165,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
11891,891,49316513,CHEMBL3326472,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18029,29,49322651,CHEMBL356346,7,R7 Peroxides,8,Glaxo,OO
6589,589,49311211,CHEMBL1401582,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12224,224,49316846,CHEMBL3589998,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1666,666,49306288,CHEMBL317823,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4687,687,49309309,CHEMBL504842,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13177,177,49317799,CHEMBL4072601,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11505,505,49316127,CHEMBL3251287,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10392,392,49315014,CHEMBL2323856,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8392,392,49313014,CHEMBL1973317,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16724,724,49321346,CHEMBL4466086,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
17743,743,49322365,CHEMBL311233,7,R7 Peroxides,8,Glaxo,OO
16561,561,49321183,CHEMBL3302726,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
19512,512,49324134,CHEMBL1209847,7,R7 Peroxides,8,Glaxo,OO
17564,564,49322186,CHEMBL293578,7,R7 Peroxides,8,Glaxo,OO
11725,725,49316347,CHEMBL3289725,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2436,436,49307058,CHEMBL140045,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2318,318,49306940,CHEMBL139684,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8053,53,49312675,CHEMBL1905686,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5123,123,49309745,CHEMBL567807,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7621,621,49312243,CHEMBL1775045,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7935,935,49312557,CHEMBL1873568,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13978,978,49318600,CHEMBL4286320,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15214,214,49319836,CHEMBL4533545,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
7285,285,49311907,CHEMBL1643822,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4617,617,49309239,CHEMBL497753,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12131,131,49316753,CHEMBL3542254,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5345,345,49309967,CHEMBL603284,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9692,692,49314314,CHEMBL2236865,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8064,64,49312686,CHEMBL1910811,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18322,322,49322944,CHEMBL376931,7,R7 Peroxides,8,Glaxo,OO
19396,396,49324018,CHEMBL1085825,7,R7 Peroxides,8,Glaxo,OO
15011,11,49319633,CHEMBL3184302,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
2019,19,49306641,CHEMBL120880,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14540,540,49319162,CHEMBL4635244,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
541,541,49305163,CHEMBL34838,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2376,376,49306998,CHEMBL413122,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14523,523,49319145,CHEMBL4632689,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1561,561,49306183,CHEMBL313795,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14007,7,49318629,CHEMBL4289232,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10614,614,49315236,CHEMBL2392530,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18620,620,49323242,CHEMBL270371,7,R7 Peroxides,8,Glaxo,OO
4589,589,49309211,CHEMBL493408,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1921,921,49306543,CHEMBL114587,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
911,911,49305533,CHEMBL54531,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17077,77,49321699,CHEMBL2270555,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
18920,920,49323542,CHEMBL514907,7,R7 Peroxides,8,Glaxo,OO
19264,264,49323886,CHEMBL583476,7,R7 Peroxides,8,Glaxo,OO
11075,75,49315697,CHEMBL3182928,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8863,863,49313485,CHEMBL1998849,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18008,8,49322630,CHEMBL133200,7,R7 Peroxides,8,Glaxo,OO
2614,614,49307236,CHEMBL155282,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16979,979,49321601,CHEMBL1089556,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
2918,918,49307540,CHEMBL161136,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14659,659,49319281,CHEMBL4651175,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14109,109,49318731,CHEMBL4435974,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7689,689,49312311,CHEMBL1796369,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17034,34,49321656,CHEMBL1991289,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
18765,765,49323387,CHEMBL448266,7,R7 Peroxides,8,Glaxo,OO
1252,252,49305874,CHEMBL421110,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13763,763,49318385,CHEMBL4227009,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16873,873,49321495,CHEMBL134068,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
8204,204,49312826,CHEMBL1964509,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17447,447,49322069,CHEMBL22560,7,R7 Peroxides,8,Glaxo,OO
10789,789,49315411,CHEMBL2449295,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2846,846,49307468,CHEMBL156640,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10058,58,49314680,CHEMBL2282060,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13154,154,49317776,CHEMBL4069519,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6603,603,49311225,CHEMBL1407005,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2597,597,49307219,CHEMBL151637,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3266,266,49307888,CHEMBL182576,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16594,594,49321216,CHEMBL3350434,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
17474,474,49322096,CHEMBL28999,7,R7 Peroxides,8,Glaxo,OO
4930,930,49309552,CHEMBL455928,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18733,733,49323355,CHEMBL449452,7,R7 Peroxides,8,Glaxo,OO
2751,751,49307373,CHEMBL346032,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17911,911,49322533,CHEMBL119737,7,R7 Peroxides,8,Glaxo,OO
3767,767,49308389,CHEMBL230071,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14576,576,49319198,CHEMBL4639410,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9885,885,49314507,CHEMBL2268662,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11619,619,49316241,CHEMBL3277180,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10645,645,49315267,CHEMBL2397805,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7482,482,49312104,CHEMBL1735186,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14452,452,49319074,CHEMBL4576552,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10247,247,49314869,CHEMBL2288542,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12020,20,49316642,CHEMBL3394087,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1942,942,49306564,CHEMBL324948,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12835,835,49317457,CHEMBL3905028,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17155,155,49321777,CHEMBL3187048,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
7716,716,49312338,CHEMBL1797136,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12906,906,49317528,CHEMBL3929037,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17703,703,49322325,CHEMBL77889,7,R7 Peroxides,8,Glaxo,OO
18140,140,49322762,CHEMBL350802,7,R7 Peroxides,8,Glaxo,OO
16367,367,49320989,CHEMBL3143040,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
810,810,49305432,CHEMBL295747,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15614,614,49320236,CHEMBL369985,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
4321,321,49308943,CHEMBL474735,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5817,817,49310439,CHEMBL1189900,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3744,744,49308366,CHEMBL227054,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16518,518,49321140,CHEMBL3248110,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
4145,145,49308767,CHEMBL410065,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11116,116,49315738,CHEMBL3185472,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12252,252,49316874,CHEMBL3612111,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12769,769,49317391,CHEMBL3819401,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17837,837,49322459,CHEMBL93458,7,R7 Peroxides,8,Glaxo,OO
4251,251,49308873,CHEMBL461511,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16634,634,49321256,CHEMBL3949762,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
4670,670,49309292,CHEMBL468581,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5010,10,49309632,CHEMBL559803,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16474,474,49321096,CHEMBL3143800,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
6551,551,49311173,CHEMBL1387634,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11194,194,49315816,CHEMBL3219955,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9045,45,49313667,CHEMBL2008254,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11905,905,49316527,CHEMBL3329959,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17619,619,49322241,CHEMBL292934,7,R7 Peroxides,8,Glaxo,OO
5674,674,49310296,CHEMBL1171732,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17366,366,49321988,CHEMBL3350566,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
15873,873,49320495,CHEMBL1627877,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
3244,244,49307866,CHEMBL435688,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6882,882,49311504,CHEMBL1509945,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14528,528,49319150,CHEMBL4633571,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
777,777,49305399,CHEMBL298101,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18605,605,49323227,CHEMBL255572,7,R7 Peroxides,8,Glaxo,OO
9659,659,49314281,CHEMBL2234030,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14245,245,49318867,CHEMBL4464231,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11879,879,49316501,CHEMBL3323220,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16726,726,49321348,CHEMBL4470736,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
5362,362,49309984,CHEMBL610148,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18326,326,49322948,CHEMBL413059,7,R7 Peroxides,8,Glaxo,OO
18937,937,49323559,CHEMBL463728,7,R7 Peroxides,8,Glaxo,OO
2777,777,49307399,CHEMBL351106,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18019,19,49322641,CHEMBL133374,7,R7 Peroxides,8,Glaxo,OO
5612,612,49310234,CHEMBL1161028,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13617,617,49318239,CHEMBL4176775,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13515,515,49318137,CHEMBL4160421,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14993,993,49319615,CHEMBL2436671,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
4230,230,49308852,CHEMBL464203,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
19683,683,49324305,CHEMBL1641918,7,R7 Peroxides,8,Glaxo,OO
7680,680,49312302,CHEMBL1796334,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10094,94,49314716,CHEMBL2282391,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16167,167,49320789,CHEMBL2087687,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
7091,91,49311713,CHEMBL1590964,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1224,224,49305846,CHEMBL421306,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
440,440,49305062,CHEMBL28248,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6002,2,49310624,CHEMBL1224778,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9948,948,49314570,CHEMBL2269185,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11003,3,49315625,CHEMBL3143368,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17684,684,49322306,CHEMBL305899,7,R7 Peroxides,8,Glaxo,OO
7034,34,49311656,CHEMBL1570732,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11492,492,49316114,CHEMBL3250737,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4875,875,49309497,CHEMBL514096,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6330,330,49310952,CHEMBL1310950,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15491,491,49320113,CHEMBL333815,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
3213,213,49307835,CHEMBL360708,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1548,548,49306170,CHEMBL87364,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4313,313,49308935,CHEMBL500806,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10284,284,49314906,CHEMBL2297081,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10036,36,49314658,CHEMBL2272118,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5766,766,49310388,CHEMBL1185101,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5727,727,49310349,CHEMBL1179330,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13899,899,49318521,CHEMBL4278192,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17445,445,49322067,CHEMBL280150,7,R7 Peroxides,8,Glaxo,OO
18188,188,49322810,CHEMBL425315,7,R7 Peroxides,8,Glaxo,OO
17205,205,49321827,CHEMBL3229997,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
14431,431,49319053,CHEMBL4567039,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7100,100,49311722,CHEMBL1596037,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1238,238,49305860,CHEMBL73890,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8519,519,49313141,CHEMBL1980274,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15800,800,49320422,CHEMBL573665,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
7995,995,49312617,CHEMBL1890563,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2360,360,49306982,CHEMBL136737,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17031,31,49321653,CHEMBL1985663,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
2352,352,49306974,CHEMBL334377,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7924,924,49312546,CHEMBL1871045,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11355,355,49315977,CHEMBL3246943,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8724,724,49313346,CHEMBL1990920,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7034,34,49311656,CHEMBL1570732,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1709,709,49306331,CHEMBL100752,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16929,929,49321551,CHEMBL446020,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
15847,847,49320469,CHEMBL1198443,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
13854,854,49318476,CHEMBL4248268,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18328,328,49322950,CHEMBL203265,7,R7 Peroxides,8,Glaxo,OO
13147,147,49317769,CHEMBL4068471,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17207,207,49321829,CHEMBL3229999,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
10894,894,49315516,CHEMBL3109099,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6434,434,49311056,CHEMBL1344952,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9778,778,49314400,CHEMBL2259818,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10766,766,49315388,CHEMBL2440757,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8536,536,49313158,CHEMBL1981097,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
19341,341,49323963,CHEMBL1092059,7,R7 Peroxides,8,Glaxo,OO
7556,556,49312178,CHEMBL1765497,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13215,215,49317837,CHEMBL4078002,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
19021,21,49323643,CHEMBL516731,7,R7 Peroxides,8,Glaxo,OO
11029,29,49315651,CHEMBL3144075,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13886,886,49318508,CHEMBL4277071,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2443,443,49307065,CHEMBL341572,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10343,343,49314965,CHEMBL2299286,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4869,869,49309491,CHEMBL457592,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7723,723,49312345,CHEMBL1798018,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7392,392,49312014,CHEMBL1702964,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5950,950,49310572,CHEMBL1199833,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11220,220,49315842,CHEMBL3229288,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16368,368,49320990,CHEMBL3143041,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
1554,554,49306176,CHEMBL315567,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5271,271,49309893,CHEMBL600027,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17317,317,49321939,CHEMBL3247768,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
10300,300,49314922,CHEMBL2298445,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9517,517,49314139,CHEMBL2203399,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
